FLIGHT_DATE,year,quarter,month,day,AIRLINE,AIRLINE_CODE,DOT_CODE,FLIGHT_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,SCHEDULED_DEP_TIME,crs_dep_time_converted,DEP_TIME,dep_time_converted,DEP_DELAY,TAXI_OUT,WHEELS_OFF,wheels_off_converted,WHEELS_ON,wheels_on_converted,TAXI_IN,SCHEDULED_ARR_TIME,crs_arr_time_converted,ARR_TIME,arr_time_converted,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,SCHEDULED_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,cancelled_c,diverted_c
2021-04-02,2021,2,Apr,2,Frontier Airlines Inc.,F9,20436,607,IND,"Indianapolis, IN",DEN,"Denver, CO",1319,13:19,1310.0,13:10,-9.0,12.0,1322.0,13:22,1339.0,13:39,12.0,1418,14:18,1351.0,13:51,-27.0,0,Not Cancelled,0,179.0,161.0,137.0,977.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-29,2019,1,Mar,29,United Air Lines Inc.,UA,19977,530,IAH,"Houston, TX",SAT,"San Antonio, TX",2000,20:00,1955.0,19:55,-5.0,17.0,2012.0,20:12,2048.0,20:48,3.0,2103,21:03,2051.0,20:51,-12.0,0,Not Cancelled,0,63.0,56.0,36.0,191.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-09-12,2019,3,Sep,12,Endeavor Air Inc.,9E,20363,3338,LGA,"New York, NY",PWM,"Portland, ME",1755,17:55,1745.0,17:45,-10.0,24.0,1809.0,18:09,1857.0,18:57,3.0,1918,19:18,1900.0,19:00,-18.0,0,Not Cancelled,0,83.0,75.0,48.0,269.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-06-26,2021,2,Jun,26,Alaska Airlines Inc.,AS,19930,1014,SEA,"Seattle, WA",ORD,"Chicago, IL",1033,10:33,1055.0,10:55,22.0,16.0,1111.0,11:11,1652.0,16:52,7.0,1642,16:42,1659.0,16:59,17.0,0,Not Cancelled,0,249.0,244.0,221.0,1721.0,0.0,0.0,0.0,0.0,17.0,No,No
2022-05-30,2022,2,May,30,American Airlines Inc.,AA,19805,2013,TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX",1431,14:31,1426.0,14:26,-5.0,13.0,1439.0,14:39,1521.0,15:21,12.0,1554,15:54,1533.0,15:33,-21.0,0,Not Cancelled,0,83.0,67.0,42.0,237.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-11-11,2022,4,Nov,11,American Airlines Inc.,AA,19805,229,PHL,"Philadelphia, PA",SAN,"San Diego, CA",1830,18:30,1848.0,18:48,18.0,21.0,1909.0,19:09,2120.0,21:20,3.0,2123,21:23,2123.0,21:23,0.0,0,Not Cancelled,0,353.0,335.0,311.0,2370.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-03-17,2020,1,Mar,17,Envoy Air,MQ,20398,3620,GRK,"Killeen, TX",DFW,"Dallas/Fort Worth, TX",1606,16:06,1658.0,16:58,52.0,32.0,1730.0,17:30,1810.0,18:10,20.0,1705,17:05,1830.0,18:30,85.0,0,Not Cancelled,0,59.0,92.0,40.0,134.0,0.0,0.0,33.0,0.0,52.0,No,No
2022-07-31,2022,3,Jul,31,Envoy Air,MQ,20398,3831,DFW,"Dallas/Fort Worth, TX",SBP,"San Luis Obispo, CA",1908,19:08,1918.0,19:18,10.0,17.0,1935.0,19:35,2029.0,20:29,5.0,2033,20:33,2034.0,20:34,1.0,0,Not Cancelled,0,205.0,196.0,174.0,1360.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-02-25,2020,1,Feb,25,Republic Airline,YX,20452,4508,ILM,"Wilmington, NC",LGA,"New York, NY",1102,11:02,1051.0,10:51,-11.0,16.0,1107.0,11:07,1222.0,12:22,13.0,1250,12:50,1235.0,12:35,-15.0,0,Not Cancelled,0,108.0,104.0,75.0,500.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-02-20,2019,1,Feb,20,American Airlines Inc.,AA,19805,59,LAX,"Los Angeles, CA",KOA,"Kona, HI",820,08:20,827.0,08:27,7.0,18.0,845.0,08:45,1156.0,11:56,5.0,1228,12:28,1201.0,12:01,-27.0,0,Not Cancelled,0,368.0,334.0,311.0,2504.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-08-16,2020,3,Aug,16,Delta Air Lines Inc.,DL,19790,1298,CMH,"Columbus, OH",ATL,"Atlanta, GA",1050,10:50,1046.0,10:46,-4.0,10.0,1056.0,10:56,1202.0,12:02,4.0,1220,12:20,1206.0,12:06,-14.0,0,Not Cancelled,0,90.0,80.0,66.0,447.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-02-25,2021,1,Feb,25,American Airlines Inc.,AA,19805,2315,PHX,"Phoenix, AZ",DEN,"Denver, CO",2009,20:09,2004.0,20:04,-5.0,24.0,2028.0,20:28,2149.0,21:49,8.0,2211,22:11,2157.0,21:57,-14.0,0,Not Cancelled,0,122.0,113.0,81.0,602.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-25,2021,4,Oct,25,PSA Airlines Inc.,OH,20397,5381,CLT,"Charlotte, NC",GSP,"Greer, SC",936,09:36,926.0,09:26,-10.0,41.0,1007.0,10:07,1024.0,10:24,3.0,1029,10:29,1027.0,10:27,-2.0,0,Not Cancelled,0,53.0,61.0,17.0,75.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-02-01,2023,1,Feb,1,Southwest Airlines Co.,WN,19393,1854,DEN,"Denver, CO",LAS,"Las Vegas, NV",1420,14:20,1444.0,14:44,24.0,10.0,1454.0,14:54,1517.0,15:17,8.0,1515,15:15,1525.0,15:25,10.0,0,Not Cancelled,0,115.0,101.0,83.0,628.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-03-21,2023,1,Mar,21,Endeavor Air Inc.,9E,20363,4953,ATL,"Atlanta, GA",VLD,"Valdosta, GA",1534,15:34,1529.0,15:29,-5.0,15.0,1544.0,15:44,1622.0,16:22,5.0,1638,16:38,1627.0,16:27,-11.0,0,Not Cancelled,0,64.0,58.0,38.0,208.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-04-08,2019,2,Apr,8,American Airlines Inc.,AA,19805,1977,TPA,"Tampa, FL",MIA,"Miami, FL",614,06:14,606.0,06:06,-8.0,14.0,620.0,06:20,656.0,06:56,4.0,717,07:17,700.0,07:00,-17.0,0,Not Cancelled,0,63.0,54.0,36.0,204.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-03-27,2021,1,Mar,27,Envoy Air,MQ,20398,4294,JLN,"Joplin, MO",DFW,"Dallas/Fort Worth, TX",1750,17:50,1740.0,17:40,-10.0,8.0,1748.0,17:48,1855.0,18:55,9.0,1927,19:27,1904.0,19:04,-23.0,0,Not Cancelled,0,97.0,84.0,67.0,327.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-12-02,2021,4,Dec,2,Delta Air Lines Inc.,DL,19790,1218,SLC,"Salt Lake City, UT",MCI,"Kansas City, MO",2103,21:03,2100.0,21:00,-3.0,13.0,2113.0,21:13,10.0,00:10,5.0,29,00:29,15.0,00:15,-14.0,0,Not Cancelled,0,146.0,135.0,117.0,920.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-01-13,2019,1,Jan,13,United Air Lines Inc.,UA,19977,220,ORD,"Chicago, IL",MSP,"Minneapolis, MN",1940,19:40,1941.0,19:41,1.0,24.0,2005.0,20:05,2101.0,21:01,4.0,2109,21:09,2105.0,21:05,-4.0,0,Not Cancelled,0,89.0,84.0,56.0,334.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-15,2019,1,Mar,15,Southwest Airlines Co.,WN,19393,2535,MKE,"Milwaukee, WI",LAS,"Las Vegas, NV",1130,11:30,1129.0,11:29,-1.0,7.0,1136.0,11:36,1314.0,13:14,9.0,1330,13:30,1323.0,13:23,-7.0,0,Not Cancelled,0,240.0,234.0,218.0,1524.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-04-14,2022,2,Apr,14,SkyWest Airlines Inc.,OO,20304,3509,MSP,"Minneapolis, MN",MKE,"Milwaukee, WI",1944,19:44,1941.0,19:41,-3.0,29.0,2010.0,20:10,2054.0,20:54,5.0,2050,20:50,2059.0,20:59,9.0,0,Not Cancelled,0,66.0,78.0,44.0,297.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-25,2021,4,Oct,25,American Airlines Inc.,AA,19805,1376,CLT,"Charlotte, NC",EWR,"Newark, NJ",754,07:54,743.0,07:43,-11.0,29.0,812.0,08:12,929.0,09:29,8.0,945,09:45,937.0,09:37,-8.0,0,Not Cancelled,0,111.0,114.0,77.0,529.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-06-22,2023,2,Jun,22,Southwest Airlines Co.,WN,19393,1359,BNA,"Nashville, TN",MCO,"Orlando, FL",510,05:10,506.0,05:06,-4.0,15.0,521.0,05:21,744.0,07:44,6.0,800,08:00,750.0,07:50,-10.0,0,Not Cancelled,0,110.0,104.0,83.0,616.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-12-01,2019,4,Dec,1,Delta Air Lines Inc.,DL,19790,1950,MCO,"Orlando, FL",LGA,"New York, NY",800,08:00,823.0,08:23,23.0,25.0,848.0,08:48,1048.0,10:48,7.0,1035,10:35,1055.0,10:55,20.0,0,Not Cancelled,0,155.0,152.0,120.0,950.0,20.0,0.0,0.0,0.0,0.0,No,No
2019-07-01,2019,3,Jul,1,Spirit Air Lines,NK,20416,695,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",1459,14:59,1452.0,14:52,-7.0,10.0,1502.0,15:02,1625.0,16:25,10.0,1701,17:01,1635.0,16:35,-26.0,0,Not Cancelled,0,302.0,283.0,263.0,2106.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-03-14,2022,1,Mar,14,SkyWest Airlines Inc.,OO,20304,3649,BIL,"Billings, MT",MSP,"Minneapolis, MN",1400,14:00,1358.0,13:58,-2.0,17.0,1415.0,14:15,1656.0,16:56,4.0,1700,17:00,1700.0,17:00,0.0,0,Not Cancelled,0,120.0,122.0,101.0,748.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-30,2019,1,Mar,30,Allegiant Air,G4,20368,720,BLI,"Bellingham, WA",PSP,"Palm Springs, CA",730,07:30,715.0,07:15,-15.0,8.0,723.0,07:23,941.0,09:41,4.0,1018,10:18,945.0,09:45,-33.0,0,Not Cancelled,0,168.0,150.0,138.0,1078.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-02-07,2019,1,Feb,7,Delta Air Lines Inc.,DL,19790,2229,CHS,"Charleston, SC",ATL,"Atlanta, GA",1244,12:44,1236.0,12:36,-8.0,20.0,1256.0,12:56,1342.0,13:42,5.0,1408,14:08,1347.0,13:47,-21.0,0,Not Cancelled,0,84.0,71.0,46.0,259.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-10-05,2019,4,Oct,5,American Airlines Inc.,AA,19805,1911,RIC,"Richmond, VA",CLT,"Charlotte, NC",635,06:35,630.0,06:30,-5.0,13.0,643.0,06:43,731.0,07:31,8.0,810,08:10,739.0,07:39,-31.0,0,Not Cancelled,0,95.0,69.0,48.0,257.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-12-29,2021,4,Dec,29,Delta Air Lines Inc.,DL,19790,1277,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",1233,12:33,1305.0,13:05,32.0,13.0,1318.0,13:18,1548.0,15:48,10.0,1540,15:40,1558.0,15:58,18.0,0,Not Cancelled,0,127.0,113.0,90.0,731.0,0.0,0.0,0.0,0.0,18.0,No,No
2019-06-07,2019,2,Jun,7,Delta Air Lines Inc.,DL,19790,833,DTW,"Detroit, MI",SAN,"San Diego, CA",830,08:30,826.0,08:26,-4.0,14.0,840.0,08:40,939.0,09:39,3.0,1017,10:17,942.0,09:42,-35.0,0,Not Cancelled,0,287.0,256.0,239.0,1956.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-10-14,2022,4,Oct,14,American Airlines Inc.,AA,19805,1640,ORD,"Chicago, IL",LAX,"Los Angeles, CA",1841,18:41,1851.0,18:51,10.0,19.0,1910.0,19:10,2100.0,21:00,5.0,2105,21:05,2105.0,21:05,0.0,0,Not Cancelled,0,264.0,254.0,230.0,1744.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-11-27,2022,4,Nov,27,Southwest Airlines Co.,WN,19393,518,PHX,"Phoenix, AZ",OAK,"Oakland, CA",1555,15:55,1558.0,15:58,3.0,12.0,1610.0,16:10,1649.0,16:49,5.0,1655,16:55,1654.0,16:54,-1.0,0,Not Cancelled,0,120.0,116.0,99.0,646.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-05-13,2019,2,May,13,Delta Air Lines Inc.,DL,19790,867,GSO,"Greensboro/High Point, NC",ATL,"Atlanta, GA",525,05:25,520.0,05:20,-5.0,12.0,532.0,05:32,624.0,06:24,7.0,638,06:38,631.0,06:31,-7.0,0,Not Cancelled,0,73.0,71.0,52.0,306.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-01-25,2021,1,Jan,25,Endeavor Air Inc.,9E,20363,4777,ATL,"Atlanta, GA",BHM,"Birmingham, AL",1353,13:53,1349.0,13:49,-4.0,11.0,1400.0,14:00,1333.0,13:33,3.0,1346,13:46,1336.0,13:36,-10.0,0,Not Cancelled,0,53.0,47.0,33.0,134.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-09-08,2019,3,Sep,8,SkyWest Airlines Inc.,OO,20304,3351,MCI,"Kansas City, MO",PDX,"Portland, OR",1515,15:15,1500.0,15:00,-15.0,33.0,1533.0,15:33,1703.0,17:03,7.0,1710,17:10,1710.0,17:10,0.0,0,Not Cancelled,0,235.0,250.0,210.0,1482.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-08-05,2023,3,Aug,5,JetBlue Airways,B6,20409,895,EWR,"Newark, NJ",MCO,"Orlando, FL",1052,10:52,1046.0,10:46,-6.0,16.0,1102.0,11:02,1306.0,13:06,12.0,1350,13:50,1318.0,13:18,-32.0,0,Not Cancelled,0,178.0,152.0,124.0,937.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-10-10,2022,4,Oct,10,American Airlines Inc.,AA,19805,1979,PHL,"Philadelphia, PA",MCO,"Orlando, FL",700,07:00,657.0,06:57,-3.0,16.0,713.0,07:13,917.0,09:17,7.0,935,09:35,924.0,09:24,-11.0,0,Not Cancelled,0,155.0,147.0,124.0,861.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-05-16,2020,2,May,16,United Air Lines Inc.,UA,19977,1671,LAX,"Los Angeles, CA",EWR,"Newark, NJ",1315,13:15,1311.0,13:11,-4.0,13.0,1324.0,13:24,2057.0,20:57,6.0,2134,21:34,2103.0,21:03,-31.0,0,Not Cancelled,0,319.0,292.0,273.0,2454.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-11-09,2022,4,Nov,9,Southwest Airlines Co.,WN,19393,2731,ELP,"El Paso, TX",DAL,"Dallas, TX",1255,12:55,1254.0,12:54,-1.0,15.0,1309.0,13:09,1532.0,15:32,4.0,1535,15:35,1536.0,15:36,1.0,0,Not Cancelled,0,100.0,102.0,83.0,562.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-08-16,2019,3,Aug,16,American Airlines Inc.,AA,19805,2248,DFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA",1054,10:54,1048.0,10:48,-6.0,34.0,1122.0,11:22,1241.0,12:41,7.0,1247,12:47,1248.0,12:48,1.0,0,Not Cancelled,0,233.0,240.0,199.0,1464.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-01-30,2023,1,Jan,30,Spirit Air Lines,NK,20416,867,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1640,16:40,2023.0,20:23,223.0,82.0,2145.0,21:45,2241.0,22:41,7.0,1808,18:08,2248.0,22:48,280.0,0,Not Cancelled,0,208.0,265.0,176.0,1235.0,0.0,8.0,57.0,0.0,215.0,No,No
2019-10-01,2019,4,Oct,1,SkyWest Airlines Inc.,OO,20304,5407,LAX,"Los Angeles, CA",MFR,"Medford, OR",1855,18:55,1844.0,18:44,-11.0,14.0,1858.0,18:58,2036.0,20:36,5.0,2058,20:58,2041.0,20:41,-17.0,0,Not Cancelled,0,123.0,117.0,98.0,630.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-12-16,2020,4,Dec,16,Southwest Airlines Co.,WN,19393,2773,BNA,"Nashville, TN",DEN,"Denver, CO",1100,11:00,1107.0,11:07,7.0,15.0,1122.0,11:22,1247.0,12:47,6.0,1255,12:55,1253.0,12:53,-2.0,0,Not Cancelled,0,175.0,166.0,145.0,1014.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-05-19,2023,2,May,19,Delta Air Lines Inc.,DL,19790,976,DEN,"Denver, CO",ATL,"Atlanta, GA",59,00:59,55.0,00:55,-4.0,9.0,104.0,01:04,529.0,05:29,7.0,551,05:51,536.0,05:36,-15.0,0,Not Cancelled,0,172.0,161.0,145.0,1199.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-01-05,2022,1,Jan,5,Delta Air Lines Inc.,DL,19790,2273,MSP,"Minneapolis, MN",RDU,"Raleigh/Durham, NC",1940,19:40,1959.0,19:59,19.0,48.0,2047.0,20:47,2345.0,23:45,7.0,2322,23:22,2352.0,23:52,30.0,0,Not Cancelled,0,162.0,173.0,118.0,980.0,0.0,0.0,11.0,0.0,19.0,No,No
2022-03-12,2022,1,Mar,12,American Airlines Inc.,AA,19805,4,LAX,"Los Angeles, CA",JFK,"New York, NY",600,06:00,556.0,05:56,-4.0,20.0,616.0,06:16,1425.0,14:25,13.0,1420,14:20,1438.0,14:38,18.0,0,Not Cancelled,0,320.0,342.0,309.0,2475.0,0.0,0.0,18.0,0.0,0.0,No,No
2020-08-17,2020,3,Aug,17,Republic Airline,YX,20452,5631,SDF,"Louisville, KY",DTW,"Detroit, MI",1803,18:03,1801.0,18:01,-2.0,8.0,1809.0,18:09,1901.0,19:01,13.0,1928,19:28,1914.0,19:14,-14.0,0,Not Cancelled,0,85.0,73.0,52.0,306.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-15,2021,4,Oct,15,Envoy Air,MQ,20398,4264,RDU,"Raleigh/Durham, NC",ORD,"Chicago, IL",1652,16:52,1646.0,16:46,-6.0,11.0,1657.0,16:57,1741.0,17:41,8.0,1819,18:19,1749.0,17:49,-30.0,0,Not Cancelled,0,147.0,123.0,104.0,646.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-03-20,2022,1,Mar,20,Envoy Air,MQ,20398,4096,DFW,"Dallas/Fort Worth, TX",MFE,"Mission/McAllen/Edinburg, TX",1230,12:30,1225.0,12:25,-5.0,15.0,1240.0,12:40,1349.0,13:49,5.0,1408,14:08,1354.0,13:54,-14.0,0,Not Cancelled,0,98.0,89.0,69.0,469.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-12-15,2020,4,Dec,15,PSA Airlines Inc.,OH,20397,5603,CLT,"Charlotte, NC",VPS,"Valparaiso, FL",1130,11:30,1123.0,11:23,-7.0,21.0,1144.0,11:44,1204.0,12:04,6.0,1220,12:20,1210.0,12:10,-10.0,0,Not Cancelled,0,110.0,107.0,80.0,460.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-07-09,2022,3,Jul,9,JetBlue Airways,B6,20409,1447,HPN,"White Plains, NY",TPA,"Tampa, FL",1730,17:30,1921.0,19:21,111.0,26.0,1947.0,19:47,2214.0,22:14,7.0,2031,20:31,2221.0,22:21,110.0,0,Not Cancelled,0,181.0,180.0,147.0,1032.0,110.0,0.0,0.0,0.0,0.0,No,No
2019-02-04,2019,1,Feb,4,Republic Airline,YX,20452,4321,LGA,"New York, NY",DCA,"Washington, DC",900,09:00,856.0,08:56,-4.0,30.0,926.0,09:26,1012.0,10:12,15.0,1030,10:30,1027.0,10:27,-3.0,0,Not Cancelled,0,90.0,91.0,46.0,214.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-03-05,2022,1,Mar,5,American Airlines Inc.,AA,19805,1323,CLT,"Charlotte, NC",ORF,"Norfolk, VA",1821,18:21,1816.0,18:16,-5.0,13.0,1829.0,18:29,1917.0,19:17,4.0,1936,19:36,1921.0,19:21,-15.0,0,Not Cancelled,0,75.0,65.0,48.0,290.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-06-19,2023,2,Jun,19,United Air Lines Inc.,UA,19977,323,EWR,"Newark, NJ",ORD,"Chicago, IL",1304,13:04,1344.0,13:44,40.0,16.0,1400.0,14:00,1447.0,14:47,13.0,1438,14:38,1500.0,15:00,22.0,0,Not Cancelled,0,154.0,136.0,107.0,719.0,22.0,0.0,0.0,0.0,0.0,No,No
2021-04-11,2021,2,Apr,11,Horizon Air,QX,19687,2584,SAN,"San Diego, CA",AUS,"Austin, TX",1910,19:10,1907.0,19:07,-3.0,13.0,1920.0,19:20,2342.0,23:42,14.0,2358,23:58,2356.0,23:56,-2.0,0,Not Cancelled,0,168.0,169.0,142.0,1164.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-06-28,2023,2,Jun,28,American Airlines Inc.,AA,19805,2830,SFO,"San Francisco, CA",CLT,"Charlotte, NC",1320,13:20,1354.0,13:54,34.0,20.0,1414.0,14:14,2142.0,21:42,11.0,2124,21:24,2153.0,21:53,29.0,0,Not Cancelled,0,304.0,299.0,268.0,2296.0,1.0,0.0,0.0,0.0,28.0,No,No
2021-09-12,2021,3,Sep,12,PSA Airlines Inc.,OH,20397,5124,BHM,"Birmingham, AL",CLT,"Charlotte, NC",1252,12:52,1245.0,12:45,-7.0,17.0,1302.0,13:02,1503.0,15:03,23.0,1528,15:28,1526.0,15:26,-2.0,0,Not Cancelled,0,96.0,101.0,61.0,350.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-01-04,2021,1,Jan,4,Southwest Airlines Co.,WN,19393,142,BWI,"Baltimore, MD",MIA,"Miami, FL",1045,10:45,1036.0,10:36,-9.0,7.0,1043.0,10:43,1307.0,13:07,11.0,1330,13:30,1318.0,13:18,-12.0,0,Not Cancelled,0,165.0,162.0,144.0,946.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-10-13,2020,4,Oct,13,Southwest Airlines Co.,WN,19393,1621,BOS,"Boston, MA",MDW,"Chicago, IL",635,06:35,637.0,06:37,2.0,9.0,646.0,06:46,801.0,08:01,4.0,820,08:20,805.0,08:05,-15.0,0,Not Cancelled,0,165.0,148.0,135.0,861.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-09-02,2019,3,Sep,2,Southwest Airlines Co.,WN,19393,2165,SJC,"San Jose, CA",SAN,"San Diego, CA",930,09:30,926.0,09:26,-4.0,13.0,939.0,09:39,1043.0,10:43,6.0,1050,10:50,1049.0,10:49,-1.0,0,Not Cancelled,0,80.0,83.0,64.0,417.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-06-10,2022,2,Jun,10,Southwest Airlines Co.,WN,19393,2960,PHX,"Phoenix, AZ",LAX,"Los Angeles, CA",1350,13:50,1413.0,14:13,23.0,12.0,1425.0,14:25,1516.0,15:16,4.0,1510,15:10,1520.0,15:20,10.0,0,Not Cancelled,0,80.0,67.0,51.0,370.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-11-23,2021,4,Nov,23,Delta Air Lines Inc.,DL,19790,1406,JFK,"New York, NY",TPA,"Tampa, FL",1259,12:59,1255.0,12:55,-4.0,10.0,1305.0,13:05,1513.0,15:13,3.0,1545,15:45,1516.0,15:16,-29.0,0,Not Cancelled,0,166.0,141.0,128.0,1005.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-03-19,2021,1,Mar,19,SkyWest Airlines Inc.,OO,20304,5267,ASE,"Aspen, CO",LAX,"Los Angeles, CA",1645,16:45,1649.0,16:49,4.0,52.0,1741.0,17:41,1823.0,18:23,9.0,1804,18:04,1832.0,18:32,28.0,0,Not Cancelled,0,139.0,163.0,102.0,737.0,0.0,0.0,0.0,0.0,28.0,No,No
2021-09-05,2021,3,Sep,5,Southwest Airlines Co.,WN,19393,4137,HNL,"Honolulu, HI",KOA,"Kona, HI",2025,20:25,2019.0,20:19,-6.0,13.0,2032.0,20:32,2059.0,20:59,3.0,2115,21:15,2102.0,21:02,-13.0,0,Not Cancelled,0,50.0,43.0,27.0,163.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-03-30,2020,1,Mar,30,Delta Air Lines Inc.,DL,19790,2238,DCA,"Washington, DC",ATL,"Atlanta, GA",1758,17:58,1753.0,17:53,-5.0,7.0,1800.0,18:00,1928.0,19:28,5.0,2001,20:01,1933.0,19:33,-28.0,0,Not Cancelled,0,123.0,100.0,88.0,547.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-07-13,2020,3,Jul,13,American Airlines Inc.,AA,19805,2039,ATL,"Atlanta, GA",PHL,"Philadelphia, PA",1521,15:21,1519.0,15:19,-2.0,13.0,1532.0,15:32,1713.0,17:13,4.0,1734,17:34,1717.0,17:17,-17.0,0,Not Cancelled,0,133.0,118.0,101.0,666.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-03-02,2022,1,Mar,2,Mesa Airlines Inc.,YV,20378,5855,MAF,"Midland/Odessa, TX",PHX,"Phoenix, AZ",625,06:25,622.0,06:22,-3.0,10.0,632.0,06:32,704.0,07:04,4.0,723,07:23,708.0,07:08,-15.0,0,Not Cancelled,0,118.0,106.0,92.0,581.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-02-09,2023,1,Feb,9,Southwest Airlines Co.,WN,19393,1549,BWI,"Baltimore, MD",PIT,"Pittsburgh, PA",2225,22:25,2217.0,22:17,-8.0,13.0,2230.0,22:30,2307.0,23:07,3.0,2330,23:30,2310.0,23:10,-20.0,0,Not Cancelled,0,65.0,53.0,37.0,210.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-07,2019,1,Mar,7,Delta Air Lines Inc.,DL,19790,886,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",1215,12:15,1227.0,12:27,12.0,12.0,1239.0,12:39,1335.0,13:35,8.0,1344,13:44,1343.0,13:43,-1.0,0,Not Cancelled,0,149.0,136.0,116.0,731.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-02-02,2019,1,Feb,2,Allegiant Air,G4,20368,883,GRR,"Grand Rapids, MI",PIE,"St. Petersburg, FL",1018,10:18,1018.0,10:18,0.0,15.0,1033.0,10:33,1244.0,12:44,4.0,1255,12:55,1248.0,12:48,-7.0,0,Not Cancelled,0,157.0,150.0,131.0,1044.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-05-29,2022,2,May,29,SkyWest Airlines Inc.,OO,20304,3771,SLC,"Salt Lake City, UT",OMA,"Omaha, NE",925,09:25,928.0,09:28,3.0,14.0,942.0,09:42,1227.0,12:27,3.0,1245,12:45,1230.0,12:30,-15.0,0,Not Cancelled,0,140.0,122.0,105.0,840.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-07-22,2021,3,Jul,22,Delta Air Lines Inc.,DL,19790,1749,LAX,"Los Angeles, CA",MCO,"Orlando, FL",1035,10:35,1034.0,10:34,-1.0,14.0,1048.0,10:48,1821.0,18:21,18.0,1842,18:42,1839.0,18:39,-3.0,0,Not Cancelled,0,307.0,305.0,273.0,2218.0,0.0,0.0,0.0,0.0,0.0,No,No
